0.027008, 0.0134849, 0.00434729, -0.0242624, -0.0115889, 0.00461258
0.0245511, 0.0137891, 0.00562153, -0.0231511, -0.012195, 0.00477404
0.0172614, 0.0137639, 0.00587922, -0.0163308, -0.0124548, 0.00517387
0.00665067, 0.0149029, 0.00435143, -0.00660313, -0.0136199, 0.00418643
-0.00183666, 0.0133085, 0.00986695, 0.000109177, -0.0121649, 0.00955098
-0.0115681, 0.0135316, 0.010131, 0.00919076, -0.0131538, 0.00990001
-0.0148221, 0.0136398, 0.011825, 0.0119393, -0.0129032, 0.0115024
-0.0170277, 0.0159526, 0.00899825, 0.0137199, -0.0150221, 0.00876214
-0.020324, 0.0170869, 0.00733888, 0.0168666, -0.0162326, 0.00744806
-0.0220813, 0.0187089, 0.00388896, 0.0185106, -0.0177188, 0.00448939
-0.0230886, 0.0198911, 0.00292135, 0.0192354, -0.0193511, 0.00333391
-0.0216532, 0.0223301, 0.000780038, 0.0176707, -0.0207634, 0.00138886
-0.015405, 0.0225578, 0.000170841, 0.0132741, -0.0211087, 0.00104838
-0.00773007, 0.0215805, 0.00305476, 0.00559331, -0.0200454, 0.00316211
-0.00110037, 0.0209395, 0.00384799, -0.000384387, -0.0188312, 0.00433523
0.00997088, 0.0201511, 0.00554433, -0.00971128, -0.0170887, 0.00487322
0.0206904, 0.017932, 0.00720528, -0.0189652, -0.0155087, 0.00606821
0.0295019, 0.0159387, 0.0074664, -0.0266597, -0.0144454, 0.00664725
0.0282569, 0.0166948, 0.00753298, -0.02629, -0.0143408, 0.00657798
0.0243988, 0.0170402, 0.00689588, -0.0227463, -0.0144341, 0.00615215
0.0167646, 0.0173613, 0.00700054, -0.0155169, -0.0149114, 0.00633518
0.00637317, 0.0168366, 0.00615905, -0.00684161, -0.0153881, 0.00588897
0.00163019, 0.016691, 0.00496042, -0.0031286, -0.0154794, 0.00548653
-0.00187734, 0.0170576, 0.00522196, -0.000271812, -0.0158674, 0.00563066
-0.00194608, 0.0171933, 0.00620559, -0.000193255, -0.0159552, 0.00623883
-0.00501321, 0.0162541, 0.00953723, 0.00237154, -0.0153133, 0.00879508
-0.00828512, 0.0146188, 0.0166096, 0.0068895, -0.0135621, 0.0150412
-0.0122744, 0.0151032, 0.0175754, 0.00881174, -0.0132774, 0.0168039
-0.0108267, 0.0144198, 0.0182326, 0.00800037, -0.0130255, 0.0168938
-0.0105135, 0.0144888, 0.0173972, 0.00825267, -0.0135894, 0.0166925
-0.014532, 0.0165091, 0.0169395, 0.010822, -0.0141623, 0.0153527
-0.01761, 0.0165067, 0.00984252, 0.0136557, -0.0160333, 0.00987321
-0.0128398, 0.0211039, 0.00386422, 0.0126454, -0.0191336, 0.00298492
-0.0122487, 0.021915, -0.00471843, 0.0101766, -0.020991, -0.00322639
-0.00685013, 0.0232973, -0.00799962, 0.00504135, -0.0216206, -0.00649759
-0.00256912, 0.0218084, -0.00636798, 0.000440249, -0.0203714, -0.00564462
0.000694233, 0.0235173, -0.00670208, -0.00457381, -0.0185772, -0.00490224
0.0133645, 0.022238, -0.0117476, -0.012629, -0.0190264, -0.0109618
0.0187989, 0.017459, -0.0110181, -0.0140041, -0.0173159, -0.0101685
0.0130225, 0.0173907, -0.00831669, -0.0121077, -0.0150846, -0.00719754
0.0115189, 0.0140067, -0.0014364, -0.0109244, -0.0120809, -0.00106028
